"date","geography","geography code","Rural Urban","Dwelling Type: All categories: Accommodation type; measures: Value","Dwelling Type: Unshared dwelling: Total; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Total; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Detached; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Semi-detached; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Terraced (including end-terrace); measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: Total; measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: Purpose-built block of flats or tenement; measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits); measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: In commercial building; measures: Value","Dwelling Type: Unshared dwelling: Caravan or other mobile or temporary structure; measures: Value","Dwelling Type: Shared dwelling; measures: Value"
"2011","E00015338","E00015338","Total",129,129,50,2,6,42,79,27,50,2,0,0
"2011","E00015307","E00015307","Total",121,121,45,2,5,38,76,11,65,0,0,0
"2011","E00015315","E00015315","Total",120,120,34,3,5,26,86,45,39,2,0,0
"2011","E00015317","E00015317","Total",112,112,56,1,18,37,56,35,21,0,0,0
"2011","E00015319","E00015319","Total",113,113,36,1,4,31,77,37,31,9,0,0
"2011","E00015324","E00015324","Total",182,182,10,1,1,8,172,128,26,18,0,0
"2011","E00171520","E00171520","Total",142,140,43,1,5,37,97,54,32,11,0,2
"2011","E00171550","E00171550","Total",155,155,2,1,0,1,153,137,16,0,0,0
"2011","E00015294","E00015294","Total",124,124,24,0,8,16,100,31,69,0,0,0
"2011","E00015308","E00015308","Total",121,121,17,2,5,10,104,61,41,2,0,0
"2011","E00015312","E00015312","Total",111,111,25,2,11,12,86,25,61,0,0,0
"2011","E00015318","E00015318","Total",118,114,31,4,14,13,83,60,23,0,0,4
"2011","E00015325","E00015325","Total",120,120,13,1,2,10,107,83,23,1,0,0
"2011","E00015314","E00015314","Total",112,112,6,2,2,2,106,104,2,0,0,0
"2011","E00015322","E00015322","Total",100,100,13,1,1,11,87,77,9,1,0,0
"2011","E00015323","E00015323","Total",106,106,16,1,3,12,90,82,8,0,0,0
"2011","E00015326","E00015326","Total",112,112,5,2,3,0,107,100,7,0,0,0
"2011","E00015329","E00015329","Total",72,63,5,1,0,4,58,24,34,0,0,9
"2011","E00015487","E00015487","Total",153,153,8,3,4,1,145,141,4,0,0,0
"2011","E00015514","E00015514","Total",123,123,76,11,46,19,47,21,26,0,0,0
"2011","E00015517","E00015517","Total",156,156,104,0,44,60,52,12,40,0,0,0
"2011","E00015519","E00015519","Total",143,141,94,24,63,7,47,37,10,0,0,2
"2011","E00015522","E00015522","Total",194,183,62,4,33,25,121,15,106,0,0,11
"2011","E00015485","E00015485","Total",158,148,62,14,4,44,86,39,43,4,0,10
"2011","E00015486","E00015486","Total",106,106,65,6,5,54,39,11,28,0,2,0
"2011","E00015515","E00015515","Total",129,129,70,2,8,60,59,16,43,0,0,0
"2011","E00015516","E00015516","Total",137,137,52,3,6,43,85,35,49,1,0,0
"2011","E00015518","E00015518","Total",168,168,85,8,16,61,83,24,59,0,0,0
"2011","E00015495","E00015495","Total",147,123,21,3,5,13,102,57,34,11,0,24
"2011","E00015498","E00015498","Total",125,125,3,0,0,3,121,116,5,0,1,0
"2011","E00015500","E00015500","Total",151,146,16,0,5,11,130,68,58,4,0,5
"2011","E00015501","E00015501","Total",116,116,16,1,4,11,100,53,47,0,0,0
"2011","E00015505","E00015505","Total",158,158,85,4,12,69,73,17,56,0,0,0
"2011","E00015506","E00015506","Total",139,133,31,3,3,25,102,39,63,0,0,6
"2011","E00015484","E00015484","Total",159,157,38,2,2,34,119,35,83,1,0,2
"2011","E00015503","E00015503","Total",141,123,13,0,3,10,110,45,60,5,0,18
"2011","E00015504","E00015504","Total",139,137,24,2,3,19,113,38,75,0,0,2
"2011","E00015508","E00015508","Total",194,194,67,2,10,55,127,47,79,1,0,0
"2011","E00015510","E00015510","Total",153,153,64,3,9,52,89,26,63,0,0,0
"2011","E00015507","E00015507","Total",114,114,105,3,23,79,9,4,3,2,0,0
"2011","E00015509","E00015509","Total",143,141,95,4,24,67,46,9,36,1,0,2
"2011","E00015511","E00015511","Total",115,115,88,27,55,6,27,14,13,0,0,0
"2011","E00015512","E00015512","Total",116,116,44,3,11,30,72,33,38,1,0,0
"2011","E00015513","E00015513","Total",146,146,65,11,42,12,81,73,8,0,0,0
"2011","E00015209","E00015209","Total",172,169,75,3,8,64,94,8,81,5,0,3
"2011","E00015210","E00015210","Total",127,127,62,4,4,54,65,29,36,0,0,0
"2011","E00015212","E00015212","Total",119,119,27,1,9,17,92,13,79,0,0,0
"2011","E00015217","E00015217","Total",151,151,33,0,9,24,118,60,50,8,0,0
"2011","E00015219","E00015219","Total",209,194,56,2,8,46,138,110,28,0,0,15
"2011","E00015221","E00015221","Total",136,136,91,2,6,83,45,15,30,0,0,0
"2011","E00015390","E00015390","Total",146,144,60,3,4,53,84,13,66,5,0,2
"2011","E00015410","E00015410","Total",152,122,53,2,2,49,69,22,45,2,0,30
"2011","E00015411","E00015411","Total",143,130,40,1,3,36,90,5,85,0,0,13
"2011","E00015412","E00015412","Total",175,173,112,4,8,100,61,32,29,0,0,2
"2011","E00015419","E00015419","Total",141,141,40,3,4,33,101,77,24,0,0,0
"2011","E00015415","E00015415","Total",166,166,35,4,3,28,131,53,76,2,0,0
"2011","E00015416","E00015416","Total",166,166,13,0,4,9,153,96,57,0,0,0
"2011","E00015418","E00015418","Total",156,142,26,1,2,23,116,9,106,1,0,14
"2011","E00015420","E00015420","Total",162,162,22,0,4,18,140,20,117,3,0,0
"2011","E00015428","E00015428","Total",169,166,24,1,1,22,142,34,108,0,0,3
"2011","E00015423","E00015423","Total",192,185,35,3,8,24,150,53,97,0,0,7
"2011","E00015425","E00015425","Total",196,184,41,3,4,34,143,26,116,1,0,12
"2011","E00015426","E00015426","Total",149,149,51,4,11,36,98,18,79,1,0,0
"2011","E00015427","E00015427","Total",145,145,24,1,8,15,121,80,41,0,0,0
"2011","E00015429","E00015429","Total",156,154,42,1,9,32,112,25,85,2,0,2
"2011","E00015394","E00015394","Total",127,127,49,2,3,44,78,14,54,10,0,0
"2011","E00015397","E00015397","Total",241,241,64,4,16,44,177,46,114,17,0,0
"2011","E00015430","E00015430","Total",147,147,44,0,7,37,103,14,89,0,0,0
"2011","E00015431","E00015431","Total",130,130,40,3,5,32,90,17,73,0,0,0
"2011","E00015434","E00015434","Total",175,173,54,5,8,41,119,26,88,5,0,2
"2011","E00015207","E00015207","Total",139,136,22,1,1,20,114,113,1,0,0,3
"2011","E00015208","E00015208","Total",178,178,74,3,10,61,104,37,66,1,0,0
"2011","E00015211","E00015211","Total",151,142,37,0,11,26,105,81,24,0,0,9
"2011","E00015213","E00015213","Total",155,142,41,2,13,26,101,31,70,0,0,13
"2011","E00015214","E00015214","Total",148,146,21,2,4,15,125,91,34,0,0,2
"2011","E00015343","E00015343","Total",136,114,10,2,1,7,104,50,54,0,0,22
"2011","E00015345","E00015345","Total",146,146,65,2,9,54,81,10,71,0,0,0
"2011","E00015384","E00015384","Total",180,167,19,2,3,14,148,72,70,6,0,13
"2011","E00015386","E00015386","Total",149,149,22,1,1,20,127,30,94,3,0,0
"2011","E00015387","E00015387","Total",162,162,16,0,3,13,144,40,103,1,2,0
"2011","E00015342","E00015342","Total",196,196,99,20,24,55,97,94,3,0,0,0
"2011","E00015378","E00015378","Total",141,141,44,4,6,34,97,92,5,0,0,0
"2011","E00015381","E00015381","Total",149,149,20,5,10,5,129,123,6,0,0,0
"2011","E00015383","E00015383","Total",159,159,9,0,3,6,150,109,32,9,0,0
"2011","E00015388","E00015388","Total",113,113,51,8,20,23,62,57,5,0,0,0
"2011","E00015391","E00015391","Total",173,170,17,2,3,12,153,108,44,1,0,3
"2011","E00015417","E00015417","Total",134,132,12,2,4,6,120,104,9,7,0,2
"2011","E00015421","E00015421","Total",119,117,43,1,5,37,74,42,32,0,0,2
"2011","E00015422","E00015422","Total",116,116,30,3,0,27,86,82,3,1,0,0
"2011","E00015424","E00015424","Total",120,120,38,0,4,34,82,51,31,0,0,0
"2011","E00015432","E00015432","Total",128,128,13,4,4,5,115,95,11,9,0,0
"2011","E00016043","E00016043","Total",63,63,4,2,2,0,59,48,11,0,0,0
"2011","E00016044","E00016044","Total",141,141,16,3,3,10,125,123,1,1,0,0
"2011","E00016045","E00016045","Total",166,161,8,0,3,5,153,151,2,0,0,5
"2011","E00016046","E00016046","Total",150,146,7,2,2,3,139,136,3,0,0,4
"2011","E00016047","E00016047","Total",125,121,28,3,3,22,93,89,2,2,0,4
"2011","E00016048","E00016048","Total",135,135,3,1,0,2,132,130,2,0,0,0
"2011","E00015250","E00015250","Total",158,158,44,0,16,28,114,76,38,0,0,0
"2011","E00015266","E00015266","Total",107,99,3,1,1,1,96,96,0,0,0,8
"2011","E00015283","E00015283","Total",175,172,44,3,21,20,128,98,27,3,0,3
"2011","E00015285","E00015285","Total",140,140,35,3,14,18,105,60,43,2,0,0
"2011","E00015288","E00015288","Total",146,140,25,9,14,2,115,77,38,0,0,6
"2011","E00015291","E00015291","Total",134,134,32,0,10,22,102,94,7,1,0,0
"2011","E00015280","E00015280","Total",124,124,16,1,1,14,108,41,29,38,0,0
"2011","E00015281","E00015281","Total",131,131,69,2,16,51,62,45,16,1,0,0
"2011","E00015282","E00015282","Total",132,132,13,4,1,8,119,114,3,2,0,0
"2011","E00015284","E00015284","Total",130,125,27,2,7,18,98,71,27,0,0,5
"2011","E00015286","E00015286","Total",126,124,9,1,2,6,115,113,2,0,0,2
"2011","E00015287","E00015287","Total",116,108,12,1,4,7,96,84,11,1,0,8
"2011","E00015320","E00015320","Total",118,118,11,1,1,9,107,90,17,0,0,0
"2011","E00015327","E00015327","Total",128,128,6,0,1,5,122,78,25,19,0,0
"2011","E00015328","E00015328","Total",125,125,3,0,0,3,122,110,12,0,0,0
"2011","E00015330","E00015330","Total",170,170,9,0,1,8,161,152,9,0,0,0
"2011","E00015331","E00015331","Total",137,137,8,3,2,3,129,126,3,0,0,0
"2011","E00015392","E00015392","Total",137,137,16,1,6,9,121,80,38,3,0,0
"2011","E00015393","E00015393","Total",182,176,46,3,13,30,130,115,15,0,0,6
"2011","E00015395","E00015395","Total",115,115,36,2,10,24,79,76,2,1,0,0
"2011","E00015396","E00015396","Total",107,107,64,14,20,30,43,43,0,0,0,0
"2011","E00015433","E00015433","Total",183,183,31,1,8,22,152,45,107,0,0,0
"2011","E00015346","E00015346","Total",140,140,61,3,11,47,79,30,48,1,0,0
"2011","E00015347","E00015347","Total",151,147,52,3,9,40,95,26,65,4,0,4
"2011","E00015348","E00015348","Total",127,127,82,2,19,61,45,15,30,0,0,0
"2011","E00015349","E00015349","Total",122,122,82,5,20,57,40,2,38,0,0,0
"2011","E00015351","E00015351","Total",145,143,85,5,12,68,58,34,21,3,0,2
"2011","E00015344","E00015344","Total",126,124,2,0,1,1,122,122,0,0,0,2
"2011","E00015350","E00015350","Total",128,125,44,5,6,33,81,71,10,0,0,3
"2011","E00015352","E00015352","Total",115,115,2,0,1,1,113,110,3,0,0,0
"2011","E00015385","E00015385","Total",116,116,17,4,6,7,99,98,1,0,0,0
"2011","E00015389","E00015389","Total",121,116,2,0,1,1,114,113,1,0,0,5
"2011","E00015370","E00015370","Total",140,136,9,4,1,4,127,92,30,5,0,4
"2011","E00015376","E00015376","Total",118,118,60,6,28,26,58,26,32,0,0,0
"2011","E00015377","E00015377","Total",195,195,42,8,18,16,153,109,36,8,0,0
"2011","E00015379","E00015379","Total",111,111,63,3,17,43,48,27,21,0,0,0
"2011","E00015380","E00015380","Total",111,109,18,1,7,10,91,79,11,1,0,2
"2011","E00015489","E00015489","Total",162,151,81,2,18,61,70,6,64,0,0,11
"2011","E00015520","E00015520","Total",163,163,31,1,10,20,132,72,55,5,0,0
"2011","E00015523","E00015523","Total",195,195,45,3,25,17,150,67,82,1,0,0
"2011","E00015524","E00015524","Total",175,175,99,1,13,85,76,32,43,1,0,0
"2011","E00171524","E00171524","Total",148,148,79,1,11,67,69,35,33,1,0,0
"2011","E00171525","E00171525","Total",161,159,0,0,0,0,159,154,4,1,0,2
"2011","E00015488","E00015488","Total",204,204,79,4,28,47,125,27,97,1,0,0
"2011","E00015490","E00015490","Total",213,213,71,6,9,56,142,50,60,32,0,0
"2011","E00015491","E00015491","Total",200,200,22,6,10,6,178,33,144,1,0,0
"2011","E00015492","E00015492","Total",142,142,2,1,0,1,140,137,2,1,0,0
"2011","E00015493","E00015493","Total",188,188,83,7,23,53,105,59,46,0,0,0
"2011","E00015525","E00015525","Total",149,149,36,3,11,22,113,69,43,1,0,0
"2011","E00015251","E00015251","Total",134,134,31,0,7,24,103,55,48,0,0,0
"2011","E00015252","E00015252","Total",100,100,20,6,5,9,80,50,29,1,0,0
"2011","E00015259","E00015259","Total",115,110,59,0,11,48,51,7,44,0,0,5
"2011","E00015262","E00015262","Total",124,124,25,0,2,23,99,31,52,16,0,0
"2011","E00015263","E00015263","Total",56,56,15,0,3,12,41,18,23,0,0,0
"2011","E00015267","E00015267","Total",127,127,51,1,9,41,76,26,38,12,0,0
"2011","E00015253","E00015253","Total",111,110,73,0,4,69,37,4,33,0,0,1
"2011","E00015261","E00015261","Total",122,122,95,8,59,28,27,3,24,0,0,0
"2011","E00015289","E00015289","Total",128,128,78,1,18,59,50,8,40,2,0,0
"2011","E00015292","E00015292","Total",119,117,96,1,7,88,21,0,21,0,0,2
"2011","E00015260","E00015260","Total",121,121,96,1,25,70,25,4,21,0,0,0
"2011","E00015264","E00015264","Total",79,79,11,2,3,6,68,63,5,0,0,0
"2011","E00015270","E00015270","Total",119,119,31,1,6,24,88,57,31,0,0,0
"2011","E00015272","E00015272","Total",122,122,87,5,47,35,35,3,32,0,0,0
"2011","E00015273","E00015273","Total",122,117,32,3,7,22,84,70,14,0,1,5
"2011","E00015257","E00015257","Total",225,225,25,0,2,23,200,111,82,7,0,0
"2011","E00015265","E00015265","Total",120,112,51,0,14,37,61,33,28,0,0,8
"2011","E00015268","E00015268","Total",135,119,38,0,4,34,81,9,68,4,0,16
"2011","E00015269","E00015269","Total",167,153,42,1,16,25,110,19,90,1,1,14
"2011","E00015274","E00015274","Total",136,136,71,4,6,61,65,15,50,0,0,0
"2011","E00015254","E00015254","Total",118,106,55,10,27,18,51,25,26,0,0,12
"2011","E00015255","E00015255","Total",112,108,67,2,27,38,41,9,31,1,0,4
"2011","E00015256","E00015256","Total",119,119,34,1,3,30,85,29,56,0,0,0
"2011","E00015258","E00015258","Total",125,123,93,1,13,79,30,3,27,0,0,2
"2011","E00015290","E00015290","Total",120,115,45,3,12,30,70,64,5,1,0,5
"2011","E00015215","E00015215","Total",136,136,52,6,27,19,84,18,65,1,0,0
"2011","E00015216","E00015216","Total",128,128,6,2,0,4,122,90,32,0,0,0
"2011","E00015218","E00015218","Total",115,115,33,0,6,27,82,60,22,0,0,0
"2011","E00015220","E00015220","Total",143,125,27,1,4,22,98,23,72,3,0,18
"2011","E00015222","E00015222","Total",150,145,17,1,5,11,128,16,112,0,0,5
"2011","E00015223","E00015223","Total",136,127,13,0,3,10,114,16,97,1,0,9
"2011","E00015228","E00015228","Total",191,184,38,5,7,26,146,71,54,21,0,7
"2011","E00016025","E00016025","Total",126,126,16,2,1,13,110,104,6,0,0,0
"2011","E00016027","E00016027","Total",156,156,26,0,3,23,130,41,89,0,0,0
"2011","E00016059","E00016059","Total",140,140,40,4,7,29,100,31,69,0,0,0
"2011","E00016060","E00016060","Total",142,139,48,3,9,36,91,53,38,0,0,3
"2011","E00016062","E00016062","Total",110,110,29,0,5,24,81,30,51,0,0,0
"2011","E00016063","E00016063","Total",153,153,78,2,8,68,75,7,60,8,0,0
"2011","E00016023","E00016023","Total",140,140,85,1,50,34,55,11,43,1,0,0
"2011","E00016026","E00016026","Total",142,142,27,2,9,16,115,44,66,5,0,0
"2011","E00016029","E00016029","Total",125,125,115,3,60,52,10,3,7,0,0,0
"2011","E00016030","E00016030","Total",140,133,42,1,4,37,91,7,84,0,0,7
"2011","E00016032","E00016032","Total",147,142,112,5,21,86,30,5,25,0,0,5
"2011","E00016021","E00016021","Total",127,113,15,2,5,8,98,19,79,0,0,14
"2011","E00016049","E00016049","Total",136,132,42,2,6,34,90,14,76,0,0,4
"2011","E00016050","E00016050","Total",154,154,23,3,5,15,131,100,17,14,0,0
"2011","E00016052","E00016052","Total",142,142,27,6,5,16,115,8,107,0,0,0
"2011","E00016053","E00016053","Total",144,144,66,3,19,44,78,26,51,1,0,0
"2011","E00016022","E00016022","Total",132,132,55,1,12,42,77,7,69,1,0,0
"2011","E00016051","E00016051","Total",150,150,34,0,9,25,116,28,81,7,0,0
"2011","E00016054","E00016054","Total",153,150,49,0,6,43,101,8,93,0,0,3
"2011","E00016055","E00016055","Total",130,125,70,1,8,61,55,2,53,0,0,5
"2011","E00016056","E00016056","Total",147,140,35,3,4,28,105,11,94,0,0,7
"2011","E00015203","E00015203","Total",144,144,83,4,14,65,60,51,8,1,1,0
"2011","E00015224","E00015224","Total",141,141,30,7,6,17,111,79,32,0,0,0
"2011","E00015225","E00015225","Total",92,92,57,4,7,46,35,35,0,0,0,0
"2011","E00015227","E00015227","Total",163,163,76,1,14,61,87,80,6,1,0,0
"2011","E00015233","E00015233","Total",123,123,44,3,15,26,79,48,31,0,0,0
"2011","E00015226","E00015226","Total",134,134,42,2,8,32,92,81,9,2,0,0
"2011","E00015229","E00015229","Total",101,101,19,6,3,10,82,73,9,0,0,0
"2011","E00015230","E00015230","Total",125,125,48,2,5,41,77,55,21,1,0,0
"2011","E00015231","E00015231","Total",140,140,75,5,6,64,65,21,44,0,0,0
"2011","E00015234","E00015234","Total",130,130,62,0,2,60,68,7,61,0,0,0
"2011","E00015235","E00015235","Total",140,138,52,4,3,45,86,34,52,0,0,2
"2011","E00015237","E00015237","Total",128,128,34,1,4,29,94,33,61,0,0,0
"2011","E00015239","E00015239","Total",147,147,42,5,7,30,105,68,36,1,0,0
"2011","E00015240","E00015240","Total",147,143,33,5,4,24,110,40,70,0,0,4
"2011","E00015241","E00015241","Total",239,239,8,1,4,3,231,207,12,12,0,0
"2011","E00015244","E00015244","Total",192,180,61,4,15,42,119,67,40,12,0,12
"2011","E00015248","E00015248","Total",210,206,11,2,0,9,195,146,44,5,0,4
"2011","E00015232","E00015232","Total",147,147,1,0,1,0,146,134,7,5,0,0
"2011","E00015236","E00015236","Total",126,126,0,0,0,0,126,124,1,1,0,0
"2011","E00015238","E00015238","Total",132,130,4,2,1,1,126,126,0,0,0,2
"2011","E00015242","E00015242","Total",151,151,4,1,3,0,146,122,15,9,1,0
"2011","E00015245","E00015245","Total",104,99,6,3,2,1,93,92,1,0,0,5
"2011","E00015247","E00015247","Total",106,103,0,0,0,0,103,100,2,1,0,3
"2011","E00015204","E00015204","Total",147,147,91,8,23,60,56,17,38,1,0,0
"2011","E00015205","E00015205","Total",166,166,37,2,10,25,129,107,21,1,0,0
"2011","E00015206","E00015206","Total",133,133,3,2,0,1,130,127,2,1,0,0
"2011","E00015243","E00015243","Total",120,114,7,0,2,5,107,107,0,0,0,6
"2011","E00015246","E00015246","Total",124,124,50,1,6,43,74,50,23,1,0,0
"2011","E00015249","E00015249","Total",152,147,37,2,5,30,110,43,66,1,0,5
"2011","E00015825","E00015825","Total",109,101,23,2,15,6,78,11,67,0,0,8
"2011","E00015826","E00015826","Total",127,127,2,1,1,0,125,121,4,0,0,0
"2011","E00015828","E00015828","Total",151,132,11,1,8,2,121,23,98,0,0,19
"2011","E00015831","E00015831","Total",121,121,63,5,47,11,58,55,3,0,0,0
"2011","E00015832","E00015832","Total",111,105,10,0,10,0,95,15,80,0,0,6
"2011","E00015835","E00015835","Total",116,107,19,2,15,2,88,16,72,0,0,9
"2011","E00015827","E00015827","Total",93,93,2,0,2,0,91,77,13,1,0,0
"2011","E00015829","E00015829","Total",115,115,9,0,0,9,106,101,5,0,0,0
"2011","E00015830","E00015830","Total",102,95,19,2,12,5,76,55,21,0,0,7
"2011","E00015833","E00015833","Total",119,119,0,0,0,0,119,119,0,0,0,0
"2011","E00015834","E00015834","Total",133,130,6,6,0,0,124,115,9,0,0,3
"2011","E00015842","E00015842","Total",114,114,13,4,8,1,101,85,13,3,0,0
"2011","E00015939","E00015939","Total",117,115,32,13,11,8,83,80,3,0,0,2
"2011","E00015940","E00015940","Total",135,135,51,8,10,33,84,80,4,0,0,0
"2011","E00015941","E00015941","Total",123,123,11,4,3,4,112,102,10,0,0,0
"2011","E00015943","E00015943","Total",120,120,2,0,1,1,118,115,2,1,0,0
"2011","E00015948","E00015948","Total",104,104,12,1,1,10,92,90,2,0,0,0
"2011","E00015942","E00015942","Total",126,126,3,2,0,1,122,113,5,4,1,0
"2011","E00015945","E00015945","Total",106,104,10,0,9,1,94,92,2,0,0,2
"2011","E00015947","E00015947","Total",104,104,0,0,0,0,104,103,1,0,0,0
"2011","E00015949","E00015949","Total",106,106,6,1,0,5,100,99,1,0,0,0
"2011","E00015950","E00015950","Total",116,113,3,1,0,2,110,109,1,0,0,3
"2011","E00015951","E00015951","Total",148,148,8,3,4,1,140,131,9,0,0,0
"2011","E00015952","E00015952","Total",150,150,4,1,1,2,146,145,1,0,0,0
"2011","E00015956","E00015956","Total",136,129,1,0,1,0,128,125,2,1,0,7
"2011","E00015957","E00015957","Total",127,124,4,1,3,0,120,120,0,0,0,3
"2011","E00015963","E00015963","Total",137,137,5,3,0,2,132,130,2,0,0,0
"2011","E00015964","E00015964","Total",132,132,7,0,3,4,125,124,1,0,0,0
"2011","E00015271","E00015271","Total",123,123,17,2,11,4,106,42,56,8,0,0
"2011","E00015275","E00015275","Total",125,114,11,1,5,5,103,53,50,0,0,11
"2011","E00015276","E00015276","Total",115,115,13,2,5,6,102,77,25,0,0,0
"2011","E00015277","E00015277","Total",113,109,2,0,0,2,107,106,1,0,0,4
"2011","E00015278","E00015278","Total",115,115,8,0,3,5,107,106,1,0,0,0
"2011","E00015279","E00015279","Total",129,125,4,2,1,1,121,120,1,0,0,4
"2011","E00015959","E00015959","Total",111,111,20,1,12,7,91,64,27,0,0,0
"2011","E00015961","E00015961","Total",88,88,7,2,1,4,81,80,1,0,0,0
"2011","E00015965","E00015965","Total",123,123,88,2,9,77,35,10,25,0,0,0
"2011","E00015968","E00015968","Total",122,122,21,6,3,12,101,55,46,0,0,0
"2011","E00015970","E00015970","Total",116,116,54,0,5,49,62,34,28,0,0,0
"2011","E00015977","E00015977","Total",105,105,21,4,2,15,84,45,39,0,0,0
"2011","E00015958","E00015958","Total",120,120,49,5,11,33,71,39,32,0,0,0
"2011","E00015969","E00015969","Total",111,111,40,1,3,36,71,6,59,6,0,0
"2011","E00015972","E00015972","Total",125,125,94,7,6,81,31,19,12,0,0,0
"2011","E00015976","E00015976","Total",108,108,92,2,4,86,16,6,10,0,0,0
"2011","E00015978","E00015978","Total",113,113,101,1,8,92,12,2,10,0,0,0
"2011","E00015937","E00015937","Total",116,116,24,0,2,22,92,55,37,0,0,0
"2011","E00015938","E00015938","Total",104,104,12,0,2,10,92,60,32,0,0,0
"2011","E00015973","E00015973","Total",110,110,32,1,14,17,78,58,16,4,0,0
"2011","E00015974","E00015974","Total",106,106,8,0,1,7,98,61,37,0,0,0
"2011","E00015975","E00015975","Total",94,94,24,1,5,18,70,18,52,0,0,0
"2011","E00015979","E00015979","Total",100,100,12,0,1,11,88,64,24,0,0,0
"2011","E00015980","E00015980","Total",107,107,27,1,7,19,80,53,27,0,0,0
"2011","E00015944","E00015944","Total",102,102,53,0,7,46,49,3,46,0,0,0
"2011","E00015946","E00015946","Total",91,91,37,0,6,31,54,10,44,0,0,0
"2011","E00015953","E00015953","Total",98,98,40,26,5,9,58,56,2,0,0,0
"2011","E00015954","E00015954","Total",94,94,57,1,8,48,37,3,34,0,0,0
"2011","E00015960","E00015960","Total",113,113,9,2,2,5,104,100,4,0,0,0
"2011","E00015955","E00015955","Total",132,132,79,17,12,50,53,50,3,0,0,0
"2011","E00015962","E00015962","Total",113,113,54,2,6,46,59,56,3,0,0,0
"2011","E00015966","E00015966","Total",113,109,77,5,27,45,32,19,12,1,0,4
"2011","E00015967","E00015967","Total",114,114,27,13,7,7,87,84,2,1,0,0
"2011","E00015971","E00015971","Total",116,116,96,11,75,10,20,17,2,1,0,0
"2011","E00015800","E00015800","Total",156,156,111,9,17,85,45,43,2,0,0,0
"2011","E00015802","E00015802","Total",137,137,23,5,6,12,114,110,4,0,0,0
"2011","E00015841","E00015841","Total",123,123,48,6,22,20,75,47,28,0,0,0
"2011","E00015844","E00015844","Total",120,111,3,0,1,2,108,108,0,0,0,9
"2011","E00016028","E00016028","Total",121,121,36,0,12,24,85,84,1,0,0,0
"2011","E00016031","E00016031","Total",140,140,1,0,0,1,139,139,0,0,0,0
